Name,Dates,Start_Lat,Start_Lon,End_Lat,End_Lon,Datum,,,,,,,,,,,,,,,,,,,
T40,6/15/15,13.157848,39.240549,13.160571,39.231322,WGS84,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
THICKNESS,LITHOLOGY,GRAIN_SIZE,FEATURES,,ASH,ASH_HEIGHT,,CARB_SAMPLE,CARB_REMARKS,CARB_HEIGHT,CARB_UNIT,CARB_d13C,CARB_d13C_std,CARB_d18O,CARB_d18O_std,CARB_mts_mtx,CARB_87Sr/86Sr,CARB_Al_ppm,CARB_Ca_ppm,CARB_Fe_ppm,CARB_Mg_ppm,CARB_Mn_ppm,CARB_K_ppm,CARB_Na_ppm,CARB_Sr_ppm
5.9,ls,ri-gr,mts,,,,,358,,358,267,6.059,0.035,-7.076,0.2,mtx,,,,,,,,,
0.1,ls,olt,,,,,,359.5,,359.5,269,5.594,0.107,-8.327,0.121,mtx,,,,,,,,,
0.3,ls,ri-gr,,,,,,360.9,,360.9,269,5.768,0.099,-8.381,0.238,mtx,,,,,,,,,
0.3,ls,gr,olt+sc+sxb,,,,,361.9,,361.9,269,5.735,0.074,-8.049,0.262,mtx,,,,,,,,,
0.2,cover,cover,,,,,,362.7,,362.7,270,5.562,0.055,-11.149,0.159,mtx,,,,,,,,,
1.8,ls,gr,olt,,,,,363.3,,363.3,270,6.133,0.1,-9.443,0.09,mtx,,,,,,,,,
2.2,ls,gr,olt+txb,,,,,364.3,,364.3,271,4.667,0.029,-10.045,0.315,mtx,,,,,,,,,
0.1,ls,ri,mts,,,,,365.1,,365.1,272,3.688,0.052,-9.926,0.152,mtx,,476.7243361,366944.4236,437.7962701,1735.838373,728.4559863,1793.297686,117.7824915,193.1061846
0.5,ls,olt,,,,,,366.7,,366.7,273,1.866,0.05,-8.599,0.241,mtx,,,,,,,,,
0.1,ls,gr,mts,,,,,367.9,,367.9,273,0.448,0.021,-11.115,0.163,mtx,,,,,,,,,
0.1,ls,olt,txb,,,,,369.6,,369.6,273,5.341,0.053,-3.335,0.127,mtx,,,,,,,,,
0.4,ls,gr,txb,,,,,370.6,,370.6,274,5.192,0.078,-2.902,0.144,mtx,,,,,,,,,
0.8,ls,gr,mts,,,,,373.5,,373.5,277,5.346,0.061,-3.599,0.139,mtx,,,,,,,,,
0.1,ls,olt,sc,,,,,374.5,,374.5,278,5.234,0.066,-3.774,0.123,mtx,,,,,,,,,
0.9,cover,cover,,,,,,375,,375,279,5.228,0.074,-3.566,0.092,mtx,,,,,,,,,
1.9,ls,gr,olt,,,,,375.7,,375.7,279,5.3,0.106,-3.5,0.157,mtx,,,,,,,,,
2,ls,olt,,,,,,377.5,,377.5,283,5.239,0.087,-4.037,0.236,mtx,,,,,,,,,
0.5,ls,ri,,,,,,378.5,,378.5,283,5.145,0.099,-3.341,0.321,mtx,,,,,,,,,
0.6,dl,R,,,,,,380.6,,380.6,285,3.7,0.069,-7.997,0.085,mtx,,,,,,,,,
0.8,cover,cover,,,,,,380.9,,380.9,285,3.642,0.077,-3.439,0.081,mtx,,,,,,,,,
1.2,dl,gr,,,,,,386.8,SUB 2.0,384.8,288,5.237,0.057,-2.735,0.222,mtx,,,,,,,,,
9.2,ls,olt,icb,,,,,387.7,,385.7,288,5.14,0.075,-2.422,0.147,mtx,,151.1174317,217059.2461,1600.124705,124617.7883,308.132127,298.4550508,192.1335005,206.2731275
0.3,ls,ri-gr,icb+olt,,,,,389.1,,387.1,289,5.42,0.069,-1.941,0.156,mtx,,,,,,,,,
0.9,cover,cover,,,,,,390.4,,388.4,291,4.968,0.067,-3.393,0.155,mtx,,,,,,,,,
0.3,ls,gr,,,,,,392.8,,390.8,293,5.085,0.119,-2.732,0.443,mtx,,,,,,,,,
0.4,cover,cover,,,,,,394.6,,392.6,295,5.261,0.046,-2.968,0.236,mtx,,,,,,,,,
0.2,ls,ri,,,,,,396.7,,394.7,296,4.32,0.067,-3.528,0.29,mtx,,,,,,,,,
0.4,cover,cover,,,,,,399.6,,397.6,299,4.86,0.06,-2.135,0.134,mtx,,,,,,,,,
0.4,ls,gr,icb+olt,,,,,400.5,,398.5,300,4.768,0.042,-2.557,0.112,mtx,,,,,,,,,
0.1,ls,ri,,,,,,401.2,,399.2,301,4.632,0.087,-2.481,0.162,mtx,,61.12002262,133387.9269,617.2667341,80015.72269,338.6540459,227.8813877,146.7826685,224.7419443
0.2,ls,gr,icb+olt,,,,,402.9,,400.9,303,4.796,0.08,-2.52,0.213,mtx,,,,,,,,,
0.6,cover,cover,,,,,,403.9,,401.9,303,4.557,0.076,-3.173,0.146,mtx,,,,,,,,,
0.2,ls,gr,mts,,,,,406,,404,305,4.192,0.081,-3.444,0.103,mtx,,,,,,,,,
0.7,cover,cover,,,,,,407.3,,405.3,307,4.527,0.074,-3.435,0.086,mtx,,,,,,,,,
0.6,ls,gr,mts,,,,,411.6,,409.6,309,2.02,0.082,-5.618,0.224,mtx,,,,,,,,,
6.6,cover,cover,,,,,,413.3,,411.3,312,1.882,0.083,-3.709,0.329,mtx,,,,,,,,,
1.7,ls,gr,icb+olt,,,,,413.85,,411.85,316,2.03,0.056,-6.225,0.194,mtx,,,,,,,,,
1,ls,gr,mts,,,,,438.9,,436.9,317,4.892,0.045,-6.605,0.147,mtx,,,,,,,,,
0.4,cover,cover,,,,,,440.2,,438.2,320,6.575,0.096,-7.665,0.235,mtx,0.706453441,286.929722,335795.5353,1013.269567,2388.154715,291.9320356,558.731608,99.8936043,1391.148297
2.5,ls,ri,mts,,,,,441.4,,439.4,322,6.186,0.045,-7.975,0.232,mtx,,,,,,,,,
2,ls,ri,mts,,,,,442.6,,440.6,324,5.803,0.098,-7.359,0.17,mtx,,,,,,,,,
0.3,ls,gr,icb,,,,,444.9,,442.9,326,5.367,0.046,-5.249,0.089,mtx,,,,,,,,,
0.2,ls,ri,,,,,,446.9,,444.9,332,5.427,0.115,-7.533,0.232,mtx,,,,,,,,,
0.4,ls,gr,mts,,,,,447.7,,445.7,334,4.23,0.065,-8.13,0.144,mtx,,125.0691024,157796.3082,460.9309956,936.2383522,51.52679725,295.7721135,32.18978569,498.4098806
0.3,ls,gr,icb,,,,,448.5,,446.5,334,6.384,0.061,-6.375,0.102,mtx,,,,,,,,,
0.6,ls,gr,,,,,,449.8,,447.8,337,5.949,0.065,-6.349,0.107,mtx,,,,,,,,,
0.2,ls,gr,icb,,,,,453.2,,451.2,342,5.207,0.081,-7.034,0.263,mtx,,,,,,,,,
0.3,ls,ri,,,,,,453.9,,451.9,344,5.982,0.056,-7.185,0.12,mtx,,,,,,,,,
0.4,cover,cover,,,,,,456,,454,344,5.935,0.111,-7.482,0.139,mtx,,,,,,,,,
0.8,ls,gr,mts,,,,,458.1,,456.1,350,7.136,0.07,-6.976,0.411,mtx,,,,,,,,,
0.6,cover,cover,,,,,,458.7,,456.7,352,6.309,0.056,-7.743,0.117,mtx,,,,,,,,,
0.2,ls,gr,mts,,,,,459.5,,457.5,352,6.529,0.059,-7.083,0.134,mtx,,,,,,,,,
0.9,cover,cover,,,,,,460,,458,354,5.323,0.076,-8.431,0.144,mtx,,,,,,,,,
0.2,ls,gr,,,,,,462.1,,460.1,358,4.374,0.051,-7.278,0.141,mtx,,,,,,,,,
4,ls,ri-ml,,,,,,463.2,,461.2,362,3.633,0.065,-8.385,0.111,mtx,,,,,,,,,
1.5,cover,cover,,,,,,464.3,,462.3,364,5.662,0.067,-7.647,0.264,mtx,,,,,,,,,
4.2,ls,ri-ml,,,,,,465.5,,463.5,368,7.023,0.07,-7.895,0.226,mtx,,,,,,,,,
0.5,cover,cover,,,,,,467.1,,465.1,372,3.894,0.083,-8.676,0.244,mtx,,,,,,,,,
2.1,ls,ri-sts,,,,,,467.8,,465.8,374,2.044,0.067,-8.633,0.132,mtx,,,,,,,,,
0.5,si,sts-ri,,,,,,469,,467,376,3.211,0.067,-5.255,0.046,mtx,,,,,,,,,
0.9,ls,gr,mts,,,,,469.7,,467.7,376,,,,,mtx,,,,,,,,,
0.4,ls,ri,,,,,,470.7,,468.7,378,,,,,mtx,,,,,,,,,
1.6,ls,gr,mts,,,,,472.8,,470.8,380,1.652,0.121,-7.671,0.64,mtx,,,,,,,,,
0.5,ls,gr,mts,,,,,473.8,,471.8,381,0.791,0.061,-6.622,0.121,mtx,,287.7622405,241686.9236,14889.27334,105125.3102,2939.626748,147.5386772,148.6314406,318.8170423
0.9,cover,cover,,,,,,476.4,,474.4,383,0.289,0.106,-7.221,0.127,mtx,,,,,,,,,
1.2,ls,gr,mts+olt,,,,,476.7,,474.7,383,-0.417,0.084,-7.971,0.2,mtx,,,,,,,,,
0.5,cover,cover,,,,,,485.1,SUB 0.4,482.7,384,-0.577,0.144,-10.498,0.334,mtx,0.705967283,727.585217,357016.633,921.701512,3167.554405,2434.189075,889.8356751,199.4617733,3628.359802
0.3,ls,gr,mts,,,,,486.5,,484.1,387,-0.743,0.084,-10.272,0.135,mtx,,,,,,,,,
0.4,cover,cover,,,,,,487.1,,484.7,388,-0.526,0.069,-9.92,0.018,mtx,,,,,,,,,
1.1,ls,gr,icb+mts,,,,,488.2,,485.8,389,1.467,0.064,-9.741,0.15,mtx,,,,,,,,,
0.3,cover,cover,,,,,,488.5,,486.1,389,-2.971,0.033,-10.013,0.396,mtx,,,,,,,,,
0.4,ml,ml,,,,,,495.1,,492.7,391,-2.808,0.081,-6.402,0.151,mtx,,,,,,,,,
0.3,cover,cover,,,,,,501.9,,499.5,393,3.866,0.082,-9.862,0.132,mtx,,,,,,,,,
0.4,ls,gr,mts,,,,,503.6,,501.2,396,1.297,0.073,-1.383,0.087,mtx,,,,,,,,,
1.2,cover,cover,,,,,,505.5,,503.1,403,2.472,0.054,-5.05,0.105,mtx,,357.083532,165357.668,3677.454376,95219.82465,466.5937731,635.887522,98.82953178,245.6293647
2.5,ls,gr,mts,,,,,506,,503.6,403,2.495,0.072,-5.403,0.159,mtx,,,,,,,,,
2,ls,gr,icb,,,,,506.3,,503.9,403,2.308,0.106,-5.94,0.135,mtx,,,,,,,,,
0.9,ls,ri,,,,,,506.7,,504.3,403,2.744,0.049,-3.58,0.147,mtx,,,,,,,,,
0.2,dl,ri,,,,,,541.6,,539.2,412,,,,,mtx,,,,,,,,,
5.3,dl,st,,,,,,541.9,,539.5,412,,,,,mtx,,,,,,,,,
0.6,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
2.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,st,,,,,,,,,,,,,,,,,,,,,,,
0.7,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,st,,,,,,,,,,,,,,,,,,,,,,,
2.3,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,st,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
1.2,dl,st,,,,,,,,,,,,,,,,,,,,,,,
0.9,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.9,dl,st,,,,,,,,,,,,,,,,,,,,,,,
2.8,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,st,,,,,,,,,,,,,,,,,,,,,,,
1.3,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
1.7,dl,st-gr,,,,,,,,,,,,,,,,,,,,,,,
0.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.1,dl,gr-st,,,,,,,,,,,,,,,,,,,,,,,
1.4,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.5,dl,st,,,,,,,,,,,,,,,,,,,,,,,
1.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
2,dl,st,,,,,,,,,,,,,,,,,,,,,,,
0.9,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
1.6,dl,st,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.2,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
0.5,dl,st,,,,,,,,,,,,,,,,,,,,,,,
0.5,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
1.1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.4,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.7,dl,gr,icb,,,,,,,,,,,,,,,,,,,,,,
0.8,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
3.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.7,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.6,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.15,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.05,dl,icb,,,,,,,,,,,,,,,,,,,,,,,
25.1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.7,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.8,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.9,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.3,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
1.9,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.6,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.1,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.1,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.6,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.6,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.5,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.1,ls,gr,,,,,,,,,,,,,,,,,,,,,,,
0.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
2.5,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,ls,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.4,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.5,ls,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.8,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.5,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.7,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.7,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,ls,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.8,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.3,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.5,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,ml,ml,,,,,,,,,,,,,,,,,,,,,,,
0.4,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,ls,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.4,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.1,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.9,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1.2,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
2.5,si,sts-ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
8.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,ls,gr,bd,,,,,,,,,,,,,,,,,,,,,,
0.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,ls,gr,,,,,,,,,,,,,,,,,,,,,,,
1.5,si,sts-ri,,,,,,,,,,,,,,,,,,,,,,,
0.6,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
6.5,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,ls,gr,,,,,,,,,,,,,,,,,,,,,,,
6.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.4,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,gr,bd,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,sts,ch,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,R,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,R,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.7,dl,gr-ri,ch+icb,,,,,,,,,,,,,,,,,,,,,,
0.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
5.4,si,bs,,,,,,,,,,,,,,,,,,,,,,,
1.1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
11.3,si,bs-sts,,,,,,,,,,,,,,,,,,,,,,,
3.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
8.7,si,sts,,,,,,,,,,,,,,,,,,,,,,,
3.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,ls,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
5.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
15.5,si,bs,,,,,,,,,,,,,,,,,,,,,,,
2.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
5.1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
2.5,si,di1,,,,,,,,,,,,,,,,,,,,,,,
1.1,si,fss,,,,,,,,,,,,,,,,,,,,,,,
6.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
11.2,si,di2,,,,,,,,,,,,,,,,,,,,,,,
3.1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
2.1,si,gw,,,,,,,,,,,,,,,,,,,,,,,
19.1,si,di2,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,fss,,,,,,,,,,,,,,,,,,,,,,,
5,si,di2,,,,,,,,,,,,,,,,,,,,,,,
3,si,gw,,,,,,,,,,,,,,,,,,,,,,,
22.2,si,di2,,,,,,,,,,,,,,,,,,,,,,,
1,si,gw,,,,,,,,,,,,,,,,,,,,,,,
1.9,si,di2,,,,,,,,,,,,,,,,,,,,,,,
0.7,si,gw,,,,,,,,,,,,,,,,,,,,,,,
2.2,si,di2,,,,,,,,,,,,,,,,,,,,,,,
1,si,gw,,,,,,,,,,,,,,,,,,,,,,,
3.9,si,di2,,,,,,,,,,,,,,,,,,,,,,,
3.2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
12.6,si,di2,,,,,,,,,,,,,,,,,,,,,,,
30.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
61,si,di2,,,,,,,,,,,,,,,,,,,,,,,
4.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
31.7,si,di2,,,,,,,,,,,,,,,,,,,,,,,
0.4,si,css,,,,,,,,,,,,,,,,,,,,,,,
20.2,si,di2,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,sxb,,,,,,,,,,,,,,,,,,,,,,
38.4,si,di2,,,,,,,,,,,,,,,,,,,,,,,
15.1,si,di1,,,,,,,,,,,,,,,,,,,,,,,
44.8,si,di2,,,,,,,,,,,,,,,,,,,,,,,
30.4,si,di2,,,,,,,,,,,,,,,,,,,,,,,
