Name,Dates,Start_Lat,Start_Lon,End_Lat,End_Lon,Datum,,,,,,,,,,,,,,,,,,,
7.8,volc,ves,,,,,,730.2,,720,115,4.055644539,0.049282737,-5.955796027,0.107420892,mtx,,,,,,,,,
23,cover,cover,,,,,,732.5,,722.3,119,4.139433536,0.028446895,-5.378698008,0.07717812,mtx,,,,,,,,,
4.8,bslt,m,,,,,,734.5,,724.3,123,4.169101561,0.063368621,-5.150507235,0.121344136,mtx,,,,,,,,,
9.8,volc,rhy,,,,,,736.8,,726.6,126,4.074999116,0.071380076,-5.248380553,0.077962169,mtx,,,,,,,,,
22.9,bslt,m,,,,,,749.4,SUB 0.1,739.1,130,3.388860333,0.06117671,-3.905165046,0.126222046,mtx,,,,,,,,,
4.3,bslt,m,si,,,,,752.2,,741.9,130,3.457828794,0.095516923,-5.049850168,0.25761092,mtx,,,,,,,,,
7.2,volc,br,,,,,,753.5,,743.2,130,3.186629776,0.025417849,-5.7632123,0.044865961,mtx,,,,,,,,,
46.2,dac,m,,,,,,754.5,,744.2,130,2.818642686,0.077351523,-6.168885708,0.051231399,mtx,,,,,,,,,
4.6,volc,br,,,,,,759.3,,749,133,3.439868409,0.059391298,-5.645017602,0.103234071,mtx,,,,,,,,,
32.8,bslt,m,,,,,,760.2,,749.9,133,4.451408583,0.036220053,-5.266084161,0.119459323,mtx,,,,,,,,,
10.4,volc,br,,,,,,761.2,,750.9,133,4.478168092,0.108556928,-5.193452808,0.23931235,mtx,,,,,,,,,
0.7,volc,br,,,,,,763,,752.7,133,4.70210431,0.075545963,-6.110464998,0.103684043,mtx,,,,,,,,,
19.5,bslt,m,,,,,,763.8,,753.5,133,4.54345084,0.078833686,-6.086377093,0.254881955,mtx,,,,,,,,,
3.2,volc,br,,,,,,789.1,,778.8,138,3.583828993,0.117572928,-5.824440839,0.110973342,mtx,,,,,,,,,
25.7,bslt,m,,,,,,826.8,SUB 0.9,815.6,145,1.940737403,0.064556632,-4.361555147,0.195941916,mtx,,,,,,,,,
3.2,volc,br,,,,,,828,,816.8,145,1.69933397,0.102849488,-5.998478994,0.173470254,mtx,,,,,,,,,
28.4,bslt,m,,,,,,830.2,,819,145,2.284565031,0.075421995,-5.511223776,0.129892221,mtx,,,,,,,,,
1.5,cover,cover,,,,,,830.9,,819.7,145,2.473992209,0.074297184,-5.1487886,0.065682,mtx,,,,,,,,,
17.8,bslt,m,,,,,,831.5,,820.3,145,1.952954222,0.029431181,-5.581900187,0.018669976,mtx,,,,,,,,,
0.6,cover,cover,,,,,,834.8,,823.6,147,1.327837875,0.116883853,-4.899289606,0.239014484,mtx,,,,,,,,,
1,volc,br,br,,,,,837.6,,826.4,147,0.773477535,0.0933829,-5.100434254,0.220949004,mtx,,,,,,,,,
1.6,int,m,,,,,,839.5,,828.3,147,0.498568602,0.039823912,-5.463158355,0.117971776,mtx,,,,,,,,,
1.3,volc,br,,,,,,840.3,,829.1,147,,,,,mtx,,,,,,,,,
1.1,cover,cover,,,,,,841.4,,830.2,147,0.469634734,0.112007164,-3.849242368,0.212800345,mtx,,,,,,,,,
5.6,si,fss,,,,,,842.2,,831,147,0.710668791,0.106380525,-4.986399953,0.231531834,mtx,,,,,,,,,
0.3,volc,tuff,,,,,,842.8,,831.6,147,1.299929858,0.080545303,-3.746382662,0.052671023,mtx,,,,,,,,,
3.5,si,mss,,,,,,844,,832.8,148,,,,,mtx,,,,,,,,,
3.5,si,mss,,,,,,851.9,,840.7,149,1.362546016,0.0721429,-5.416915409,0.177119748,mtx,,,,,,,,,
1.5,si,fss,,,,,,852.7,,841.5,149,-0.087444778,0.09620401,-4.824274466,0.194327332,mtx,,,,,,,,,
0.4,volc,br,,,,,,853.3,SUB 10.0,832.1,148,,,,,mtx,,,,,,,,,
2.4,si,fss,,,,,,854.8,,833.6,148,0.976309657,0.059309448,-5.684055113,0.154362391,mtx,,,,,,,,,
89,si,fss,dxb,,,,,855.6,,834.4,148,1.5773962,0.048391408,-4.988137101,0.132390224,mtx,,,,,,,,,
39.1,si,fss,pl,,,,,856.3,,835.1,148,,,,,mtx,,,,,,,,,
13.6,cover,cover,,,,,,858.4,,837.2,148,1.47095426,0.114466554,-5.099967176,0.199121615,mtx,,,,,,,,,
10.4,si,mss,crp,,,,,859.5,,838.3,148,1.160804752,0.091728415,-4.936390565,0.225498236,mtx,,,,,,,,,
0.1,si,css,,,,,,861.7,,840.5,149,0.759379211,0.077271961,-5.247559567,0.135495901,mtx,,,,,,,,,
1.6,si,mss,,,,,,886.3,,865.1,152,-4.903588899,0.088551227,-6.449132568,0.217809065,mtx,,639.9242131,265383.7211,56125.71961,128694.9603,8559.482996,337.3151361,696.3988644,561.4513243
0.3,si,pcg,,,,,,886.4,,865.2,152,-1.331182313,0.052131539,-5.499785942,0.155450452,mtx,,605.4253171,278106.5075,49263.93862,142280.5985,5813.14343,332.6429018,225.7275653,489.4465758
1,si,fss,md,,,,,891.4,,870.2,155,-3.416183972,0.061984374,-6.521054854,0.120332183,mtx,,581.8719843,282032.0933,59549.00682,137411.6916,8393.396737,181.6941042,607.7804319,805.0213315
1.2,cover,cover,,,,,,937.3,,916.1,162,2.811773729,0.049323382,-4.914828896,0.080784228,mtx,,,,,,,,,
2.1,si,fss,md,,,,,937.6,,916.4,162,1.738344438,0,-5.721897547,0,mtx,,,,,,,,,
0.1,volc,tuff,,,,,,938.2,,917,162,2.65579292,0.103594415,-5.212289326,0.166344735,mtx,,,,,,,,,
0.7,si,fss,,,,,,939.2,,918,162,2.161276076,0,-5.477954567,0,mtx,,,,,,,,,
1.6,si,sts,,,,,,939.8,,918.6,162,2.094404423,0,-4.990272708,0,mtx,,,,,,,,,
1.8,cover,cover,,,,,,940.7,,919.5,162,2.661548747,0.092698388,-5.392519428,0.30273765,mtx,,,,,,,,,
0.5,si,pcg,,,,,,941.4,,920.2,162,2.841322021,0.096521301,-4.849472532,0.189861625,mtx,,,,,,,,,
0.15,si,sts,xb,,,,,942.4,,921.2,162,2.732719874,0.106691424,-5.337398396,0.190710938,mtx,,,,,,,,,
0.3,si,css,,,,,,943.5,,922.3,163,2.754394502,0.125152999,-4.916616182,0.180669549,mtx,,,,,,,,,
0.1,si,fss,xb,,,,,944.3,,923.1,165,3.359661448,0,-4.44944221,0,mtx,,,,,,,,,
0.75,si,css,xb,,,,,945.1,,923.9,168,1.797765167,0.074495415,-4.907461795,0.107206466,mtx,,,,,,,,,
14.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.9,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.6,dl,R,,,,,,,,,,,,,,,,,,,,,,,
0.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.5,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
6.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.6,dl,R,,,,,,,,,,,,,,,,,,,,,,,
7.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
65,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
3.7,dl,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
1.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,mi,,,,,,,,,,,,,,,,,,,,,,,
1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.8,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,icb,,,,,,,,,,,,,,,,,,,,,,,
0.8,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
1.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.7,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
9.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.9,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
1.5,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.6,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,mi,,,,,,,,,,,,,,,,,,,,,,,
0.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
1.7,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,gr,xb,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,icb,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,fss,,,,,,,,,,,,,,,,,,,,,,,
0.5,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
3.2,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.6,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
1.1,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.6,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.5,dl,gr,xb,,,,,,,,,,,,,,,,,,,,,,
1,dl,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,fss-gr,,,,,,,,,,,,,,,,,,,,,,,
0.4,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.6,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.9,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,R,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
1.3,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
8.2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.7,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
0.4,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
8.1,dl,gr-ri,,,,,,,,,,,,,,,,,,,,,,,
1.8,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
2.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
6.2,dl,st,,,,,,,,,,,,,,,,,,,,,,,
7.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
3.2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
11.5,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1.6,si,sts-fss,scs,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,gr,bd,,,,,,,,,,,,,,,,,,,,,,
7.6,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
3.5,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,gr,,,,,,,,,,,,,,,,,,,,,,,
2.6,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
9,si,sts-gr,,,,,,,,,,,,,,,,,,,,,,,
10.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
9.2,si,sts-gr,hcs,,,,,,,,,,,,,,,,,,,,,,
1.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
8.8,si,sts-gr,,,,,,,,,,,,,,,,,,,,,,,
6.9,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
2.7,si,sts-gr,,,,,,,,,,,,,,,,,,,,,,,
10.4,si,sts-gr,py,,,,,,,,,,,,,,,,,,,,,,
13.1,si,bs,py,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
2,si,fss,py,,,,,,,,,,,,,,,,,,,,,,
2.7,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
2,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
13.4,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
2,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
11.5,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
13.1,si,sts,,,,,,,,,,,,,,,,,,,,,,,
3.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
6.1,si,sts-gr,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,dl,ri-sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
1,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,dl,ri,,,,,,,,,,,,,,,,,,,,,,,
3.8,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
3.2,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
34.3,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
20.8,si,sts-fss,gyp+scs,,,,,,,,,,,,,,,,,,,,,,
5.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
4.8,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
0.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
4.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
0.25,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
0.05,si,icb,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,sts-fss,rs,,,,,,,,,,,,,,,,,,,,,,
0.03,si,icb,,,,,,,,,,,,,,,,,,,,,,,
0.04,si,icb,,,,,,,,,,,,,,,,,,,,,,,
0.13,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.08,si,icb,,,,,,,,,,,,,,,,,,,,,,,
0.01,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.03,si,icb,,,,,,,,,,,,,,,,,,,,,,,
0.08,si,icb,,,,,,,,,,,,,,,,,,,,,,,
3.3,si,sts-fss,rs+rxb,,,,,,,,,,,,,,,,,,,,,,
1.8,si,fss,crp,,,,,,,,,,,,,,,,,,,,,,
0.7,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
1.8,si,fss,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
2.2,si,fss-sts,rs+rxb,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,,,,,,,,,,,,,,,,,,,,,,,
15,si,fss-sts,mc+rxb,,,,,,,,,,,,,,,,,,,,,,
26.1,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
3.1,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.1,si,fss,,,,,,,,,,,,,,,,,,,,,,,
5.5,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.4,si,sts-fss,mc,,,,,,,,,,,,,,,,,,,,,,
2.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
1.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.8,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
1.5,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
1.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,css,icb+gbf,,,,,,,,,,,,,,,,,,,,,,
0.2,si,fss-sts,rxb,,,,,,,,,,,,,,,,,,,,,,
0.1,si,css,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,icb+xb,,,,,,,,,,,,,,,,,,,,,,
0.2,si,fss,icb,,,,,,,,,,,,,,,,,,,,,,
7,si,sts-css,mc+rs+rxb,,,,,,,,,,,,,,,,,,,,,,
0.7,si,mss,txb,,,,,,,,,,,,,,,,,,,,,,
17.3,si,sts-mss,mc+rs+rxb,,,,,,,,,,,,,,,,,,,,,,
0.8,si,mss-sts,icb+xb,,,,,,,,,,,,,,,,,,,,,,
2.6,si,sts-mss,,,,,,,,,,,,,,,,,,,,,,,
3.1,si,gcg-sts,xb,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
2.2,si,fss-pcg,,,,,,,,,,,,,,,,,,,,,,,
1.9,si,fss-sts,icb,,,,,,,,,,,,,,,,,,,,,,
0.7,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
3.2,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
19.2,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
1.6,cover,cover,,,,,,,,,,,,,,,,,,,,,,,
80.2,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.6,si,css,gbf+txb,,,,,,,,,,,,,,,,,,,,,,
5.8,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.8,si,mss,gbf,,,,,,,,,,,,,,,,,,,,,,
2,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
1.5,si,pcg,,,,,,,,,,,,,,,,,,,,,,,
3.5,si,fss-gcg,,,,,,,,,,,,,,,,,,,,,,,
1,si,pcg-fss,,,,,,,,,,,,,,,,,,,,,,,
1.7,si,fss,,,,,,,,,,,,,,,,,,,,,,,
2.3,si,pcg-fss,txb,,,,,,,,,,,,,,,,,,,,,,
3.4,si,fss-pcg,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,pcg,,,,,,,,,,,,,,,,,,,,,,,
2.9,si,fss-pcg,rxb,,,,,,,,,,,,,,,,,,,,,,
0.8,si,pcg,,,,,,,,,,,,,,,,,,,,,,,
1.9,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
1.6,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.4,si,gcg,txb,,,,,,,,,,,,,,,,,,,,,,
0.7,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
16,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.2,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,fss,gbf+txb,,,,,,,,,,,,,,,,,,,,,,
0.6,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.6,si,fss,gbf+txb,,,,,,,,,,,,,,,,,,,,,,
0.25,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.25,si,fss,gbf+txb,,,,,,,,,,,,,,,,,,,,,,
0.15,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.15,si,fss,gbf+txb,,,,,,,,,,,,,,,,,,,,,,
0.15,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.15,si,fss,gbf+txb,,,,,,,,,,,,,,,,,,,,,,
1.6,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,fss,,,,,,,,,,,,,,,,,,,,,,,
0.9,si,sts,gbc,,,,,,,,,,,,,,,,,,,,,,
5.9,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.3,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.15,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.15,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.1,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.1,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.5,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.9,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.9,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.2,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.15,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.15,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.25,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.25,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.35,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.35,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.15,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.15,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.4,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.4,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
0.35,si,gcg,,,,,,,,,,,,,,,,,,,,,,,
0.35,si,fss,gbf+ssd+txb,,,,,,,,,,,,,,,,,,,,,,
2.9,si,mss,txb,,,,,,,,,,,,,,,,,,,,,,
0.2,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.9,si,mss,xb,,,,,,,,,,,,,,,,,,,,,,
1.8,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.6,si,mss-sts,,,,,,,,,,,,,,,,,,,,,,,
1,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.5,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.8,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,xb,,,,,,,,,,,,,,,,,,,,,,
0.3,si,fss,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
1.8,si,mss-sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.2,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.4,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.9,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,mss,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,mss,,,,,,,,,,,,,,,,,,,,,,,
1.1,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.7,si,mss,,,,,,,,,,,,,,,,,,,,,,,
16.9,si,sts,rs,,,,,,,,,,,,,,,,,,,,,,
0.2,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
0.5,si,sts,,,,,,,,,,,,,,,,,,,,,,,
0.3,si,fss-sts,,,,,,,,,,,,,,,,,,,,,,,
7.1,si,sts-fss,,,,,,,,,,,,,,,,,,,,,,,
0.1,si,mss,,,,,,,,,,,,,,,,,,,,,,,
5.8,si,sts,,,,,,,,,,,,,,,,,,,,,,,
1.8,dl,R,,,,,,,,,,,,,,,,,,,,,,,
